step,junction_id,active_vehicles,avg_speed_kmh,avg_waiting_time_s,max_waiting_time_s,queue_length_m,halting_vehicles,previous_queue_m,queue_delta,signal_phase,time_of_day_s,future_queue_5min_m,will_congest_5min,run_id
354.0,J2,156,21.06,11.65,39.0,187.5,25,165.0,22.5,2,354.0,45.0,1,2
354.0,J3,156,21.06,11.65,39.0,135.0,18,135.0,0.0,2,354.0,15.0,0,2
354.0,J1,156,21.06,11.65,39.0,247.5,33,247.5,0.0,2,354.0,45.0,1,2
355.0,J2,157,21.13,12.08,40.0,187.5,25,172.5,15.0,2,355.0,45.0,1,2
355.0,J3,157,21.13,12.08,40.0,142.5,19,135.0,7.5,2,355.0,15.0,0,2
355.0,J1,157,21.13,12.08,40.0,262.5,35,255.0,7.5,2,355.0,45.0,1,2
356.0,J2,156,21.0,12.67,41.0,195.0,26,180.0,15.0,2,356.0,45.0,1,2
356.0,J3,156,21.0,12.67,41.0,142.5,19,135.0,7.5,2,356.0,15.0,0,2
356.0,J1,156,21.0,12.67,41.0,262.5,35,247.5,15.0,2,356.0,45.0,1,2
357.0,J2,151,20.08,13.62,42.0,195.0,26,180.0,15.0,2,357.0,45.0,1,2
357.0,J3,151,20.08,13.62,42.0,142.5,19,135.0,7.5,2,357.0,15.0,0,2
357.0,J1,151,20.08,13.62,42.0,262.5,35,247.5,15.0,2,357.0,45.0,1,2
358.0,J2,152,20.09,14.05,43.0,195.0,26,180.0,15.0,3,358.0,45.0,1,2
358.0,J3,152,20.09,14.05,43.0,142.5,19,135.0,7.5,3,358.0,15.0,0,2
358.0,J1,152,20.09,14.05,43.0,262.5,35,247.5,15.0,3,358.0,45.0,1,2
359.0,J2,151,19.43,14.68,44.0,195.0,26,187.5,7.5,3,359.0,45.0,1,2
359.0,J3,151,19.43,14.68,44.0,142.5,19,135.0,7.5,3,359.0,15.0,0,2
359.0,J1,151,19.43,14.68,44.0,262.5,35,247.5,15.0,3,359.0,45.0,1,2
360.0,J2,152,18.99,15.11,45.0,195.0,26,187.5,7.5,3,360.0,45.0,1,2
360.0,J3,152,18.99,15.11,45.0,142.5,19,142.5,0.0,3,360.0,15.0,0,2
360.0,J1,152,18.99,15.11,45.0,262.5,35,262.5,0.0,3,360.0,52.5,1,2
361.0,J2,153,19.53,10.86,44.0,157.5,21,195.0,-37.5,0,361.0,45.0,1,2
361.0,J3,153,19.53,10.86,44.0,97.5,13,142.5,-45.0,0,361.0,22.5,0,2
361.0,J1,153,19.53,10.86,44.0,217.5,29,262.5,-45.0,0,361.0,52.5,1,2
362.0,J2,152,20.38,7.51,42.0,120.0,16,195.0,-75.0,0,362.0,45.0,1,2
362.0,J3,152,20.38,7.51,42.0,67.5,9,142.5,-75.0,0,362.0,22.5,0,2
362.0,J1,152,20.38,7.51,42.0,172.5,23,262.5,-90.0,0,362.0,52.5,1,2
363.0,J2,152,22.22,5.11,41.0,75.0,10,195.0,-120.0,0,363.0,45.0,1,2
363.0,J3,152,22.22,5.11,41.0,37.5,5,142.5,-105.0,0,363.0,22.5,0,2
363.0,J1,152,22.22,5.11,41.0,135.0,18,262.5,-127.5,0,363.0,60.0,1,2
364.0,J2,148,23.81,3.68,39.0,52.5,7,195.0,-142.5,0,364.0,45.0,1,2
364.0,J3,148,23.81,3.68,39.0,22.5,3,142.5,-120.0,0,364.0,22.5,0,2
364.0,J1,148,23.81,3.68,39.0,112.5,15,262.5,-150.0,0,364.0,75.0,1,2
365.0,J2,146,26.14,2.47,36.0,30.0,4,195.0,-165.0,0,365.0,45.0,1,2
365.0,J3,146,26.14,2.47,36.0,15.0,2,142.5,-127.5,0,365.0,22.5,0,2
365.0,J1,146,26.14,2.47,36.0,90.0,12,262.5,-172.5,0,365.0,75.0,1,2
366.0,J2,142,28.42,1.75,35.0,15.0,2,157.5,-142.5,0,366.0,45.0,1,2
366.0,J3,142,28.42,1.75,35.0,15.0,2,97.5,-82.5,0,366.0,22.5,0,2
366.0,J1,142,28.42,1.75,35.0,75.0,10,217.5,-142.5,0,366.0,75.0,1,2
367.0,J2,141,30.8,1.13,31.0,15.0,2,120.0,-105.0,0,367.0,45.0,1,2
367.0,J3,141,30.8,1.13,31.0,15.0,2,67.5,-52.5,0,367.0,22.5,0,2
367.0,J1,141,30.8,1.13,31.0,52.5,7,172.5,-120.0,0,367.0,75.0,1,2
368.0,J2,144,33.18,0.65,22.0,22.5,3,75.0,-52.5,0,368.0,45.0,1,2
368.0,J3,144,33.18,0.65,22.0,15.0,2,37.5,-22.5,0,368.0,22.5,0,2
368.0,J1,144,33.18,0.65,22.0,30.0,4,135.0,-105.0,0,368.0,75.0,1,2
369.0,J2,144,34.72,0.41,21.0,22.5,3,52.5,-30.0,0,369.0,45.0,1,2
369.0,J3,144,34.72,0.41,21.0,15.0,2,22.5,-7.5,0,369.0,22.5,0,2
369.0,J1,144,34.72,0.41,21.0,15.0,2,112.5,-97.5,0,369.0,75.0,1,2
370.0,J2,144,35.85,0.31,10.0,22.5,3,30.0,-7.5,0,370.0,52.5,1,2
370.0,J3,144,35.85,0.31,10.0,15.0,2,15.0,0.0,0,370.0,22.5,0,2
370.0,J1,144,35.85,0.31,10.0,7.5,1,90.0,-82.5,0,370.0,75.0,1,2
371.0,J2,144,36.64,0.35,11.0,22.5,3,15.0,7.5,0,371.0,52.5,1,2
371.0,J3,144,36.64,0.35,11.0,15.0,2,15.0,0.0,0,371.0,22.5,0,2
371.0,J1,144,36.64,0.35,11.0,7.5,1,75.0,-67.5,0,371.0,75.0,1,2
372.0,J2,146,37.2,0.38,12.0,22.5,3,15.0,7.5,0,372.0,60.0,1,2
372.0,J3,146,37.2,0.38,12.0,15.0,2,15.0,0.0,0,372.0,22.5,0,2
372.0,J1,146,37.2,0.38,12.0,7.5,1,52.5,-45.0,0,372.0,75.0,1,2
373.0,J2,147,37.65,0.42,13.0,22.5,3,22.5,0.0,0,373.0,60.0,1,2
373.0,J3,147,37.65,0.42,13.0,15.0,2,15.0,0.0,0,373.0,22.5,0,2
373.0,J1,147,37.65,0.42,13.0,7.5,1,30.0,-22.5,0,373.0,75.0,1,2
374.0,J2,148,37.91,0.47,14.0,30.0,4,22.5,7.5,0,374.0,60.0,1,2
374.0,J3,148,37.91,0.47,14.0,15.0,2,15.0,0.0,0,374.0,22.5,0,2
374.0,J1,148,37.91,0.47,14.0,7.5,1,15.0,-7.5,0,374.0,75.0,1,2
375.0,J2,149,38.38,0.52,15.0,30.0,4,22.5,7.5,0,375.0,75.0,1,2
375.0,J3,149,38.38,0.52,15.0,22.5,3,15.0,7.5,0,375.0,30.0,0,2
375.0,J1,149,38.38,0.52,15.0,15.0,2,7.5,7.5,0,375.0,82.5,1,2
376.0,J2,151,39.04,0.58,16.0,30.0,4,22.5,7.5,0,376.0,45.0,1,2
376.0,J3,151,39.04,0.58,16.0,30.0,4,15.0,15.0,0,376.0,7.5,0,2
376.0,J1,151,39.04,0.58,16.0,15.0,2,7.5,7.5,0,376.0,52.5,1,2
377.0,J2,153,38.97,0.65,17.0,30.0,4,22.5,7.5,0,377.0,22.5,0,2
377.0,J3,153,38.97,0.65,17.0,37.5,5,15.0,22.5,0,377.0,15.0,0,2
377.0,J1,153,38.97,0.65,17.0,15.0,2,7.5,7.5,0,377.0,30.0,0,2
378.0,J2,155,39.43,0.72,18.0,30.0,4,22.5,7.5,0,378.0,30.0,0,2
378.0,J3,155,39.43,0.72,18.0,45.0,6,15.0,30.0,0,378.0,30.0,0,2
378.0,J1,155,39.43,0.72,18.0,15.0,2,7.5,7.5,0,378.0,30.0,0,2
379.0,J2,156,39.25,0.79,19.0,37.5,5,30.0,7.5,0,379.0,37.5,1,2
379.0,J3,156,39.25,0.79,19.0,45.0,6,15.0,30.0,0,379.0,37.5,1,2
379.0,J1,156,39.25,0.79,19.0,15.0,2,7.5,7.5,0,379.0,30.0,0,2
380.0,J2,156,39.03,0.88,20.0,45.0,6,30.0,15.0,0,380.0,67.5,1,2
380.0,J3,156,39.03,0.88,20.0,45.0,6,22.5,22.5,0,380.0,45.0,1,2
380.0,J1,156,39.03,0.88,20.0,15.0,2,15.0,0.0,0,380.0,52.5,1,2
381.0,J2,157,38.99,0.97,21.0,45.0,6,30.0,15.0,0,381.0,82.5,1,2
381.0,J3,157,38.99,0.97,21.0,45.0,6,30.0,15.0,0,381.0,60.0,1,2
381.0,J1,157,38.99,0.97,21.0,15.0,2,15.0,0.0,0,381.0,75.0,1,2
382.0,J2,156,38.86,1.07,22.0,52.5,7,30.0,22.5,0,382.0,105.0,1,2
382.0,J3,156,38.86,1.07,22.0,45.0,6,37.5,7.5,0,382.0,67.5,1,2
382.0,J1,156,38.86,1.07,22.0,15.0,2,15.0,0.0,0,382.0,90.0,1,2
383.0,J2,157,39.01,1.16,23.0,52.5,7,30.0,22.5,0,383.0,120.0,1,2
383.0,J3,157,39.01,1.16,23.0,45.0,6,45.0,0.0,0,383.0,75.0,1,2
383.0,J1,157,39.01,1.16,23.0,15.0,2,15.0,0.0,0,383.0,97.5,1,2
384.0,J2,158,39.02,1.25,24.0,52.5,7,37.5,15.0,0,384.0,120.0,1,2
384.0,J3,158,39.02,1.25,24.0,45.0,6,45.0,0.0,0,384.0,82.5,1,2
384.0,J1,158,39.02,1.25,24.0,15.0,2,15.0,0.0,0,384.0,112.5,1,2
385.0,J2,160,38.92,1.32,25.0,52.5,7,45.0,7.5,0,385.0,135.0,1,2
385.0,J3,160,38.92,1.32,25.0,45.0,6,45.0,0.0,0,385.0,97.5,1,2
385.0,J1,160,38.92,1.32,25.0,15.0,2,15.0,0.0,0,385.0,127.5,1,2
386.0,J2,160,38.82,1.43,26.0,60.0,8,45.0,15.0,0,386.0,135.0,1,2
386.0,J3,160,38.82,1.43,26.0,45.0,6,45.0,0.0,0,386.0,97.5,1,2
386.0,J1,160,38.82,1.43,26.0,15.0,2,15.0,0.0,0,386.0,127.5,1,2
387.0,J2,159,38.54,1.53,27.0,60.0,8,52.5,7.5,0,387.0,135.0,1,2
387.0,J3,159,38.54,1.53,27.0,45.0,6,45.0,0.0,0,387.0,120.0,1,2
387.0,J1,159,38.54,1.53,27.0,15.0,2,15.0,0.0,0,387.0,135.0,1,2
388.0,J2,160,38.31,1.62,28.0,60.0,8,52.5,7.5,0,388.0,135.0,1,2
388.0,J3,160,38.31,1.62,28.0,45.0,6,45.0,0.0,0,388.0,120.0,1,2
388.0,J1,160,38.31,1.62,28.0,15.0,2,15.0,0.0,0,388.0,135.0,1,2
389.0,J2,160,38.09,1.74,29.0,67.5,9,52.5,15.0,0,389.0,142.5,1,2
389.0,J3,160,38.09,1.74,29.0,52.5,7,45.0,7.5,0,389.0,127.5,1,2
389.0,J1,160,38.09,1.74,29.0,15.0,2,15.0,0.0,0,389.0,142.5,1,2
390.0,J2,160,38.12,1.85,30.0,67.5,9,52.5,15.0,0,390.0,150.0,1,2
390.0,J3,160,38.12,1.85,30.0,52.5,7,45.0,7.5,0,390.0,135.0,1,2
390.0,J1,160,38.12,1.85,30.0,15.0,2,15.0,0.0,0,390.0,142.5,1,2
391.0,J2,159,37.8,1.97,31.0,67.5,9,60.0,7.5,0,391.0,150.0,1,2
391.0,J3,159,37.8,1.97,31.0,52.5,7,45.0,7.5,0,391.0,142.5,1,2
391.0,J1,159,37.8,1.97,31.0,15.0,2,15.0,0.0,0,391.0,142.5,1,2
392.0,J2,158,37.92,2.11,32.0,67.5,9,60.0,7.5,0,392.0,150.0,1,2
392.0,J3,158,37.92,2.11,32.0,52.5,7,45.0,7.5,0,392.0,142.5,1,2
392.0,J1,158,37.92,2.11,32.0,22.5,3,15.0,7.5,0,392.0,142.5,1,2
393.0,J2,158,37.65,2.23,33.0,67.5,9,60.0,7.5,0,393.0,157.5,1,2
393.0,J3,158,37.65,2.23,33.0,52.5,7,45.0,7.5,0,393.0,157.5,1,2
393.0,J1,158,37.65,2.23,33.0,22.5,3,15.0,7.5,0,393.0,150.0,1,2
394.0,J2,157,37.52,2.37,34.0,75.0,10,67.5,7.5,0,394.0,157.5,1,2
394.0,J3,157,37.52,2.37,34.0,52.5,7,52.5,0.0,0,394.0,172.5,1,2
394.0,J1,157,37.52,2.37,34.0,22.5,3,15.0,7.5,0,394.0,150.0,1,2
395.0,J2,157,37.5,2.5,35.0,82.5,11,67.5,15.0,0,395.0,157.5,1,2
395.0,J3,157,37.5,2.5,35.0,52.5,7,52.5,0.0,0,395.0,180.0,1,2
395.0,J1,157,37.5,2.5,35.0,22.5,3,15.0,7.5,0,395.0,165.0,1,2
396.0,J2,158,37.39,2.62,36.0,82.5,11,67.5,15.0,0,396.0,157.5,1,2
396.0,J3,158,37.39,2.62,36.0,52.5,7,52.5,0.0,0,396.0,187.5,1,2
396.0,J1,158,37.39,2.62,36.0,22.5,3,15.0,7.5,0,396.0,172.5,1,2
397.0,J2,158,37.28,2.76,37.0,90.0,12,67.5,22.5,0,397.0,165.0,1,2
397.0,J3,158,37.28,2.76,37.0,52.5,7,52.5,0.0,0,397.0,195.0,1,2
397.0,J1,158,37.28,2.76,37.0,22.5,3,22.5,0.0,0,397.0,180.0,1,2
398.0,J2,159,37.51,2.88,38.0,90.0,12,67.5,22.5,0,398.0,165.0,1,2
398.0,J3,159,37.51,2.88,38.0,52.5,7,52.5,0.0,0,398.0,195.0,1,2
398.0,J1,159,37.51,2.88,38.0,22.5,3,22.5,0.0,0,398.0,187.5,1,2
399.0,J2,158,37.55,3.04,39.0,90.0,12,75.0,15.0,0,399.0,180.0,1,2
399.0,J3,158,37.55,3.04,39.0,52.5,7,52.5,0.0,0,399.0,195.0,1,2
399.0,J1,158,37.55,3.04,39.0,22.5,3,22.5,0.0,0,399.0,195.0,1,2
400.0,J2,163,37.51,3.08,40.0,90.0,12,82.5,7.5,0,400.0,195.0,1,2
400.0,J3,163,37.51,3.08,40.0,52.5,7,52.5,0.0,0,400.0,202.5,1,2
400.0,J1,163,37.51,3.08,40.0,22.5,3,22.5,0.0,0,400.0,195.0,1,2
401.0,J2,163,37.37,3.21,41.0,90.0,12,82.5,7.5,0,401.0,195.0,1,2
401.0,J3,163,37.37,3.21,41.0,52.5,7,52.5,0.0,0,401.0,202.5,1,2
401.0,J1,163,37.37,3.21,41.0,22.5,3,22.5,0.0,0,401.0,202.5,1,2
402.0,J2,165,37.39,3.32,42.0,97.5,13,90.0,7.5,0,402.0,195.0,1,2
402.0,J3,165,37.39,3.32,42.0,52.5,7,52.5,0.0,0,402.0,202.5,1,2
402.0,J1,165,37.39,3.32,42.0,22.5,3,22.5,0.0,0,402.0,210.0,1,2
403.0,J2,165,37.16,3.45,43.0,97.5,13,90.0,7.5,1,403.0,195.0,1,2
403.0,J3,165,37.16,3.45,43.0,52.5,7,52.5,0.0,1,403.0,210.0,1,2
403.0,J1,165,37.16,3.45,43.0,22.5,3,22.5,0.0,1,403.0,210.0,1,2
404.0,J2,164,36.16,3.62,44.0,97.5,13,90.0,7.5,1,404.0,195.0,1,2
404.0,J3,164,36.16,3.62,44.0,52.5,7,52.5,0.0,1,404.0,210.0,1,2
404.0,J1,164,36.16,3.62,44.0,22.5,3,22.5,0.0,1,404.0,210.0,1,2
405.0,J2,162,34.86,3.8,45.0,97.5,13,90.0,7.5,1,405.0,202.5,1,2
405.0,J3,162,34.86,3.8,45.0,52.5,7,52.5,0.0,1,405.0,210.0,1,2
405.0,J1,162,34.86,3.8,45.0,22.5,3,22.5,0.0,1,405.0,210.0,1,2
406.0,J2,160,34.07,1.88,32.0,67.5,9,90.0,-22.5,2,406.0,210.0,1,2
406.0,J3,160,34.07,1.88,32.0,45.0,6,52.5,-7.5,2,406.0,210.0,1,2
406.0,J1,160,34.07,1.88,32.0,7.5,1,22.5,-15.0,2,406.0,217.5,1,2
407.0,J2,159,33.6,1.01,31.0,45.0,6,97.5,-52.5,2,407.0,210.0,1,2
407.0,J3,159,33.6,1.01,31.0,37.5,5,52.5,-15.0,2,407.0,217.5,1,2
407.0,J1,159,33.6,1.01,31.0,7.5,1,22.5,-15.0,2,407.0,240.0,1,2
408.0,J2,158,33.3,0.33,20.0,37.5,5,97.5,-60.0,2,408.0,210.0,1,2
408.0,J3,158,33.3,0.33,20.0,22.5,3,52.5,-30.0,2,408.0,217.5,1,2
408.0,J1,158,33.3,0.33,20.0,22.5,3,22.5,0.0,2,408.0,247.5,1,2
409.0,J2,156,32.75,0.15,4.0,37.5,5,97.5,-60.0,2,409.0,217.5,1,2
409.0,J3,156,32.75,0.15,4.0,15.0,2,52.5,-37.5,2,409.0,217.5,1,2
409.0,J1,156,32.75,0.15,4.0,37.5,5,22.5,15.0,2,409.0,262.5,1,2
410.0,J2,155,32.13,0.24,5.0,37.5,5,97.5,-60.0,2,410.0,232.5,1,2
410.0,J3,155,32.13,0.24,5.0,15.0,2,52.5,-37.5,2,410.0,225.0,1,2
410.0,J1,155,32.13,0.24,5.0,45.0,6,22.5,22.5,2,410.0,262.5,1,2
411.0,J2,156,31.84,0.34,6.0,52.5,7,67.5,-15.0,2,411.0,232.5,1,2
411.0,J3,156,31.84,0.34,6.0,15.0,2,45.0,-30.0,2,411.0,225.0,1,2
411.0,J1,156,31.84,0.34,6.0,52.5,7,7.5,45.0,2,411.0,262.5,1,2
412.0,J2,156,31.95,0.47,7.0,67.5,9,45.0,22.5,2,412.0,232.5,1,2
412.0,J3,156,31.95,0.47,7.0,15.0,2,37.5,-22.5,2,412.0,225.0,1,2
412.0,J1,156,31.95,0.47,7.0,67.5,9,7.5,60.0,2,412.0,262.5,1,2
413.0,J2,156,31.52,0.62,8.0,75.0,10,37.5,37.5,2,413.0,232.5,1,2
413.0,J3,156,31.52,0.62,8.0,22.5,3,22.5,0.0,2,413.0,225.0,1,2
413.0,J1,156,31.52,0.62,8.0,82.5,11,22.5,60.0,2,413.0,262.5,1,2
414.0,J2,159,31.69,0.78,9.0,90.0,12,37.5,52.5,2,414.0,232.5,1,2
414.0,J3,159,31.69,0.78,9.0,22.5,3,15.0,7.5,2,414.0,225.0,1,2
414.0,J1,159,31.69,0.78,9.0,90.0,12,37.5,52.5,2,414.0,262.5,1,2
415.0,J2,160,31.33,0.96,10.0,90.0,12,37.5,52.5,2,415.0,232.5,1,2
415.0,J3,160,31.33,0.96,10.0,22.5,3,15.0,7.5,2,415.0,232.5,1,2
415.0,J1,160,31.33,0.96,10.0,105.0,14,45.0,60.0,2,415.0,262.5,1,2
416.0,J2,159,31.39,1.16,11.0,97.5,13,52.5,45.0,2,416.0,232.5,1,2
416.0,J3,159,31.39,1.16,11.0,30.0,4,15.0,15.0,2,416.0,232.5,1,2
416.0,J1,159,31.39,1.16,11.0,105.0,14,52.5,52.5,2,416.0,270.0,1,2
417.0,J2,161,31.58,1.35,12.0,97.5,13,67.5,30.0,2,417.0,232.5,1,2
417.0,J3,161,31.58,1.35,12.0,37.5,5,15.0,22.5,2,417.0,232.5,1,2
417.0,J1,161,31.58,1.35,12.0,112.5,15,67.5,45.0,2,417.0,270.0,1,2
418.0,J2,160,31.06,1.58,13.0,105.0,14,75.0,30.0,2,418.0,232.5,1,2
418.0,J3,160,31.06,1.58,13.0,52.5,7,22.5,30.0,2,418.0,232.5,1,2
418.0,J1,160,31.06,1.58,13.0,112.5,15,82.5,30.0,2,418.0,277.5,1,2
419.0,J2,161,30.47,1.81,14.0,120.0,16,90.0,30.0,2,419.0,232.5,1,2
419.0,J3,161,30.47,1.81,14.0,52.5,7,22.5,30.0,2,419.0,232.5,1,2
419.0,J1,161,30.47,1.81,14.0,112.5,15,90.0,22.5,2,419.0,285.0,1,2
420.0,J2,160,29.84,2.07,15.0,135.0,18,90.0,45.0,2,420.0,232.5,1,2
420.0,J3,160,29.84,2.07,15.0,52.5,7,22.5,30.0,2,420.0,240.0,1,2
420.0,J1,160,29.84,2.07,15.0,112.5,15,105.0,7.5,2,420.0,285.0,1,2
421.0,J2,161,29.27,2.32,16.0,135.0,18,97.5,37.5,2,421.0,202.5,1,2
421.0,J3,161,29.27,2.32,16.0,52.5,7,30.0,22.5,2,421.0,195.0,1,2
421.0,J1,161,29.27,2.32,16.0,127.5,17,105.0,22.5,2,421.0,240.0,1,2
422.0,J2,160,29.25,2.61,17.0,150.0,20,97.5,52.5,2,422.0,165.0,1,2
422.0,J3,160,29.25,2.61,17.0,52.5,7,37.5,15.0,2,422.0,150.0,1,2
422.0,J1,160,29.25,2.61,17.0,135.0,18,112.5,22.5,2,422.0,202.5,1,2
423.0,J2,159,28.88,2.93,18.0,165.0,22,105.0,60.0,2,423.0,127.5,1,2
423.0,J3,159,28.88,2.93,18.0,60.0,8,52.5,7.5,2,423.0,112.5,1,2
423.0,J1,159,28.88,2.93,18.0,135.0,18,112.5,22.5,2,423.0,165.0,1,2
424.0,J2,158,28.59,3.27,19.0,180.0,24,120.0,60.0,2,424.0,82.5,1,2
424.0,J3,158,28.59,3.27,19.0,67.5,9,52.5,15.0,2,424.0,82.5,1,2
424.0,J1,158,28.59,3.27,19.0,135.0,18,112.5,22.5,2,424.0,120.0,1,2
425.0,J2,155,27.95,3.66,20.0,180.0,24,135.0,45.0,2,425.0,52.5,1,2
425.0,J3,155,27.95,3.66,20.0,67.5,9,52.5,15.0,2,425.0,60.0,1,2
425.0,J1,155,27.95,3.66,20.0,135.0,18,112.5,22.5,2,425.0,75.0,1,2
426.0,J2,156,27.64,3.97,21.0,180.0,24,135.0,45.0,2,426.0,37.5,1,2
426.0,J3,156,27.64,3.97,21.0,67.5,9,52.5,15.0,2,426.0,37.5,1,2
426.0,J1,156,27.64,3.97,21.0,135.0,18,127.5,7.5,2,426.0,30.0,0,2
427.0,J2,158,27.62,4.25,22.0,187.5,25,150.0,37.5,2,427.0,37.5,1,2
427.0,J3,158,27.62,4.25,22.0,67.5,9,52.5,15.0,2,427.0,15.0,0,2
427.0,J1,158,27.62,4.25,22.0,142.5,19,135.0,7.5,2,427.0,15.0,0,2
428.0,J2,158,27.53,4.6,23.0,195.0,26,165.0,30.0,2,428.0,37.5,1,2
428.0,J3,158,27.53,4.6,23.0,67.5,9,60.0,7.5,2,428.0,0.0,0,2
428.0,J1,158,27.53,4.6,23.0,150.0,20,135.0,15.0,2,428.0,7.5,0,2
429.0,J2,156,27.19,5.01,24.0,195.0,26,180.0,15.0,2,429.0,52.5,1,2
429.0,J3,156,27.19,5.01,24.0,67.5,9,67.5,0.0,2,429.0,0.0,0,2
429.0,J1,156,27.19,5.01,24.0,150.0,20,135.0,15.0,2,429.0,7.5,0,2
430.0,J2,156,26.98,5.37,25.0,202.5,27,180.0,22.5,2,430.0,60.0,1,2
430.0,J3,156,26.98,5.37,25.0,67.5,9,67.5,0.0,2,430.0,0.0,0,2
430.0,J1,156,26.98,5.37,25.0,150.0,20,135.0,15.0,2,430.0,7.5,0,2
431.0,J2,158,27.17,5.66,26.0,210.0,28,180.0,30.0,2,431.0,60.0,1,2
431.0,J3,158,27.17,5.66,26.0,67.5,9,67.5,0.0,2,431.0,0.0,0,2
431.0,J1,158,27.17,5.66,26.0,150.0,20,135.0,15.0,2,431.0,7.5,0,2
432.0,J2,157,26.8,6.07,27.0,210.0,28,187.5,22.5,2,432.0,60.0,1,2
432.0,J3,157,26.8,6.07,27.0,67.5,9,67.5,0.0,2,432.0,0.0,0,2
432.0,J1,157,26.8,6.07,27.0,157.5,21,142.5,15.0,2,432.0,7.5,0,2
433.0,J2,158,26.63,6.41,28.0,210.0,28,195.0,15.0,2,433.0,67.5,1,2
433.0,J3,158,26.63,6.41,28.0,67.5,9,67.5,0.0,2,433.0,0.0,0,2
433.0,J1,158,26.63,6.41,28.0,165.0,22,150.0,15.0,2,433.0,7.5,0,2
434.0,J2,159,26.12,6.74,29.0,210.0,28,195.0,15.0,2,434.0,67.5,1,2
434.0,J3,159,26.12,6.74,29.0,67.5,9,67.5,0.0,2,434.0,0.0,0,2
434.0,J1,159,26.12,6.74,29.0,172.5,23,150.0,22.5,2,434.0,7.5,0,2
435.0,J2,160,25.7,7.08,30.0,217.5,29,202.5,15.0,2,435.0,60.0,1,2
435.0,J3,160,25.7,7.08,30.0,67.5,9,67.5,0.0,2,435.0,0.0,0,2
435.0,J1,160,25.7,7.08,30.0,172.5,23,150.0,22.5,2,435.0,7.5,0,2
436.0,J2,161,24.75,7.42,31.0,217.5,29,210.0,7.5,2,436.0,60.0,1,2
436.0,J3,161,24.75,7.42,31.0,67.5,9,67.5,0.0,2,436.0,0.0,0,2
436.0,J1,161,24.75,7.42,31.0,180.0,24,150.0,30.0,2,436.0,7.5,0,2
437.0,J2,161,24.23,7.82,32.0,232.5,31,210.0,22.5,2,437.0,60.0,1,2
437.0,J3,161,24.23,7.82,32.0,67.5,9,67.5,0.0,2,437.0,0.0,0,2
437.0,J1,161,24.23,7.82,32.0,180.0,24,157.5,22.5,2,437.0,7.5,0,2
438.0,J2,161,23.6,8.22,33.0,232.5,31,210.0,22.5,2,438.0,60.0,1,2
438.0,J3,161,23.6,8.22,33.0,67.5,9,67.5,0.0,2,438.0,0.0,0,2
438.0,J1,161,23.6,8.22,33.0,187.5,25,165.0,22.5,2,438.0,7.5,0,2
439.0,J2,160,23.01,8.69,34.0,240.0,32,210.0,30.0,2,439.0,60.0,1,2
439.0,J3,160,23.01,8.69,34.0,67.5,9,67.5,0.0,2,439.0,7.5,0,2
439.0,J1,160,23.01,8.69,34.0,195.0,26,172.5,22.5,2,439.0,7.5,0,2
440.0,J2,158,22.48,9.24,35.0,240.0,32,217.5,22.5,2,440.0,67.5,1,2
440.0,J3,158,22.48,9.24,35.0,67.5,9,67.5,0.0,2,440.0,7.5,0,2
440.0,J1,158,22.48,9.24,35.0,210.0,28,172.5,37.5,2,440.0,7.5,0,2
441.0,J2,157,22.12,9.76,36.0,255.0,34,217.5,37.5,2,441.0,67.5,1,2
441.0,J3,157,22.12,9.76,36.0,75.0,10,67.5,7.5,2,441.0,7.5,0,2
441.0,J1,157,22.12,9.76,36.0,217.5,29,180.0,37.5,2,441.0,7.5,0,2
442.0,J2,158,21.97,10.18,37.0,262.5,35,232.5,30.0,2,442.0,67.5,1,2
442.0,J3,158,21.97,10.18,37.0,75.0,10,67.5,7.5,2,442.0,7.5,0,2
442.0,J1,158,21.97,10.18,37.0,225.0,30,180.0,45.0,2,442.0,7.5,0,2
443.0,J2,157,21.46,10.72,38.0,262.5,35,232.5,30.0,2,443.0,67.5,1,2
443.0,J3,157,21.46,10.72,38.0,75.0,10,67.5,7.5,2,443.0,7.5,0,2
443.0,J1,157,21.46,10.72,38.0,225.0,30,187.5,37.5,2,443.0,7.5,0,2
444.0,J2,157,20.92,11.21,39.0,262.5,35,240.0,22.5,2,444.0,67.5,1,2
444.0,J3,157,20.92,11.21,39.0,82.5,11,67.5,15.0,2,444.0,7.5,0,2
444.0,J1,157,20.92,11.21,39.0,232.5,31,195.0,37.5,2,444.0,7.5,0,2
445.0,J2,159,20.97,11.56,40.0,262.5,35,240.0,22.5,2,445.0,90.0,1,2
445.0,J3,159,20.97,11.56,40.0,90.0,12,67.5,22.5,2,445.0,7.5,0,2
445.0,J1,159,20.97,11.56,40.0,232.5,31,210.0,22.5,2,445.0,7.5,0,2
446.0,J2,158,20.48,12.13,41.0,262.5,35,255.0,7.5,2,446.0,90.0,1,2
446.0,J3,158,20.48,12.13,41.0,97.5,13,75.0,22.5,2,446.0,7.5,0,2
446.0,J1,158,20.48,12.13,41.0,232.5,31,217.5,15.0,2,446.0,7.5,0,2
447.0,J2,157,20.07,12.72,42.0,262.5,35,262.5,0.0,2,447.0,90.0,1,2
447.0,J3,157,20.07,12.72,42.0,97.5,13,75.0,22.5,2,447.0,7.5,0,2
447.0,J1,157,20.07,12.72,42.0,240.0,32,225.0,15.0,2,447.0,7.5,0,2
